adcode,level,name,en_name,country_adcode,country_name,country_en_name
140100000,2,纳纳曼贝雷,Nana-Mambéré,140000000,中非,Central Africa
140110000,2,班吉,Bangui,140000000,中非,Central Africa
140010000,2,凯莫,Kémo,140000000,中非,Central Africa
140120000,2,洛巴伊省,Lobaye,140000000,中非,Central Africa
140130000,2,巴明吉-班戈兰,Bamingui-Bangoran,140000000,中非,Central Africa
140020000,2,上姆博穆省,Haut-Mbomou,140000000,中非,Central Africa
140140000,2,瓦姆,Ouham,140000000,中非,Central Africa
140030000,2,下科托,Basse-Kotto,140000000,中非,Central Africa
140040000,2,曼贝雷-卡代,Mambéré-Kadéï,140000000,中非,Central Africa
140150000,2,桑加-姆巴埃雷,Sangha-Mbaéré,140000000,中非,Central Africa
140050000,2,瓦卡,Ouaka,140000000,中非,Central Africa
140160000,2,姆博穆,Mbomou,140000000,中非,Central Africa
140060000,2,瓦卡加,Vakaga,140000000,中非,Central Africa
140170000,2,瓦姆-彭代,Ouham-Pendé,140000000,中非,Central Africa
140070000,2,纳纳-格里比齐,Nana-Grébizi,140000000,中非,Central Africa
140080000,2,翁贝拉-姆波科,Ombella-M'Poko,140000000,中非,Central Africa
140090000,2,上科托省,Haute-Kotto,140000000,中非,Central Africa
710000000,1,南非,South Africa,710000000,南非,South Africa
710090000,2,西开普,WESTERN CAPE,710000000,南非,South Africa
710080000,2,西北省,NORTH WEST,710000000,南非,South Africa
710070000,2,林坡坡,Limpopo,710000000,南非,South Africa
710060000,2,北开普,NORTHERN CAPE,710000000,南非,South Africa
710050000,2,姆普马兰加,MPUMALANGA,710000000,南非,South Africa
710040000,2,豪登,GAUTENG,710000000,南非,South Africa
710030000,2,自由邦省,Free State,710000000,南非,South Africa
710020000,2,夸祖鲁-纳塔尔省,KwaZulu-Natal,710000000,南非,South Africa
710010000,2,东开普,EASTERN CAPE,710000000,南非,South Africa
534000000,1,圣马丁(荷),Sint Maarten(Neth.),534000000,圣马丁(荷),Sint Maarten(Neth.)
534010000,2,圣马丁(荷),Sint Maarten(Neth.),534000000,圣马丁(荷),Sint Maarten(Neth.)
070000000,1,波斯尼亚和黑塞哥维那,Bosnia And Herzegovina,070000000,波斯尼亚和黑塞哥维那,Bosnia And Herzegovina
070010000,2,波斯尼亚和黑塞哥维那,BOSNIA ANDHERZEGOVINA,070000000,波斯尼亚和黑塞哥维那,Bosnia And Herzegovina
070020000,2,布尔奇科特区,Brcko distrikt,070000000,波斯尼亚和黑塞哥维那,Bosnia And Herzegovina
070030000,2,塞族共和国,Republika Srpska,070000000,波斯尼亚和黑塞哥维那,Bosnia And Herzegovina
136000000,1,开曼群岛(英),Cayman Islands(U.K.),136000000,开曼群岛(英),Cayman Islands(U.K.)
136010000,2,小开曼岛,Little Cayman,136000000,开曼群岛(英),Cayman Islands(U.K.)
136020000,2,开曼布拉克,CAYMAN BRAC,136000000,开曼群岛(英),Cayman Islands(U.K.)
136030000,2,大开曼,GRAND CAYMAN,136000000,开曼群岛(英),Cayman Islands(U.K.)
266000000,1,加蓬,Gabon,266000000,加蓬,Gabon
266060000,2,奥果韦-伊温多,Ogooué-Ivindo,266000000,加蓬,Gabon
266070000,2,上奥果韦,Haut-Ogooué,266000000,加蓬,Gabon
266080000,2,奥果韦-洛洛,Ogooué-Lolo,266000000,加蓬,Gabon
266090000,2,尼扬加,Nyanga,266000000,加蓬,Gabon
266020000,2,恩古涅,Ngounié,266000000,加蓬,Gabon
266030000,2,河口,Estuaire,266000000,加蓬,Gabon
266040000,2,滨海奥果韦,Ogooué-Maritime,266000000,加蓬,Gabon
266050000,2,沃勒-恩特姆,Wouleu-Ntem,266000000,加蓬,Gabon
266010000,2,中奥果韦,Moyen-Ogooué,266000000,加蓬,Gabon
320000000,1,危地马拉,Guatemala,320000000,危地马拉,Guatemala
320200000,2,哈拉帕,Jalapa,320000000,危地马拉,Guatemala
320090000,2,圣马科斯,San Marcos,320000000,危地马拉,Guatemala
320080000,2,索洛拉,Sololá,320000000,危地马拉,Guatemala
320190000,2,下维拉帕斯,Baja Verapaz,320000000,危地马拉,Guatemala
320180000,2,埃尔普罗格雷索,El Progreso,320000000,危地马拉,Guatemala
320070000,2,圣罗莎,Santa Rosa,320000000,危地马拉,Guatemala
320020000,2,萨卡特佩克斯,Sacatepéquez,320000000,危地马拉,Guatemala
320130000,2,雷塔卢莱乌,Retalhuleú,320000000,危地马拉,Guatemala
320010000,2,危地马拉,Guatemala,320000000,危地马拉,Guatemala
320120000,2,韦韦特南戈,Huehuetenango,320000000,危地马拉,Guatemala
320110000,2,伊萨瓦尔,Izabal,320000000,危地马拉,Guatemala
320220000,2,奇基穆拉,Chiquimula,320000000,危地马拉,Guatemala
320100000,2,托托尼卡潘,Totonicapán,320000000,危地马拉,Guatemala
320210000,2,奇马尔特南戈,Chimaltenango,320000000,危地马拉,Guatemala
320060000,2,克萨尔特南戈,QUETZALTENANGO,320000000,危地马拉,Guatemala
320170000,2,胡蒂亚帕,Jutiapa,320000000,危地马拉,Guatemala
320050000,2,上维拉帕斯,Alta Verapaz,320000000,危地马拉,Guatemala
320160000,2,萨卡帕,Zacapa,320000000,危地马拉,Guatemala
320040000,2,基切,Quiché,320000000,危地马拉,Guatemala
320150000,2,佩滕,Petén,320000000,危地马拉,Guatemala
320030000,2,埃斯昆特拉省,ESCUINTLA,320000000,危地马拉,Guatemala
320140000,2,苏奇特佩克斯,Suchitepéquez,320000000,危地马拉,Guatemala
180000000,1,刚果民主共和国,D.R.CONGO,180000000,刚果民主共和国,D.R.CONGO
180090000,2,马涅马省,Maniema,180000000,刚果民主共和国,D.R.CONGO
180080000,2,上加丹加,Haut-Katanga,180000000,刚果民主共和国,D.R.CONGO
180070000,2,东开赛,Kasai-Oriental,180000000,刚果民主共和国,D.R.CONGO
180130000,2,南乌班吉省,Sud-Ubangi,180000000,刚果民主共和国,D.R.CONGO
180020000,2,图里,Orientale,180000000,刚果民主共和国,D.R.CONGO
180120000,2,北乌班吉省,Nord-Ubangi,180000000,刚果民主共和国,D.R.CONGO
180010000,2,中刚果省,Bas-Congo,180000000,刚果民主共和国,D.R.CONGO
180110000,2,宽果,Bandundu,180000000,刚果民主共和国,D.R.CONGO
180100000,2,开赛,Kasai-Occidental,180000000,刚果民主共和国,D.R.CONGO
180170000,2,桑库鲁省,Sankuru,180000000,刚果民主共和国,D.R.CONGO
180060000,2,金沙萨,Kinshasa,180000000,刚果民主共和国,D.R.CONGO
180160000,2,洛马米,Lomami,180000000,刚果民主共和国,D.R.CONGO
180050000,2,南基伍省,Sud-Kivu,180000000,刚果民主共和国,D.R.CONGO
180150000,2,楚阿帕省,Tshuapa,180000000,刚果民主共和国,D.R.CONGO
180040000,2,赤道省,Equateur,180000000,刚果民主共和国,D.R.CONGO
180140000,2,蒙加拉省,Mongala,180000000,刚果民主共和国,D.R.CONGO
180030000,2,北基伍省,Nord-Kivu,180000000,刚果民主共和国,D.R.CONGO
454000000,1,马拉维,Malawi,454000000,马拉维,Malawi
454010000,2,中央区,CENTRAL REGION,454000000,马拉维,Malawi
454020000,2,北部区,NORTHERN REGION,454000000,马拉维,Malawi
454030000,2,南部区,SOUTHERN REGION,454000000,马拉维,Malawi
288000000,1,加纳,Ghana,288000000,加纳,Ghana
288110000,2,西北大区,Western North Region,288000000,加纳,Ghana
288010000,2,阿散蒂,ASHANTI,288000000,加纳,Ghana
288100000,2,西部省,WESTERN,288000000,加纳,Ghana
288040000,2,东部大区,EASTERN,288000000,加纳,Ghana
288050000,2,大阿克拉,GREATER ACCRA,288000000,加纳,Ghana
288020000,2,中央大区,CENTRAL,288000000,加纳,Ghana
288030000,2,西北地区,UPPER WEST,288000000,加纳,Ghana
288080000,2,北部大区,NORTHERN,288000000,加纳,Ghana
288090000,2,布朗阿哈福,BRONG AHAFO,288000000,加纳,Ghana
288060000,2,沃尔特,VOLTA,288000000,加纳,Ghana
288070000,2,东北地区,UPPER EAST,288000000,加纳,Ghana
132000000,1,佛得角,Cape Verde,132000000,佛得角,Cape Verde
132020000,2,向风群岛,Ilhas do Barlavento,132000000,佛得角,Cape Verde
132010000,2,背风群岛,Ilhas do Sotavento,132000000,佛得角,Cape Verde
324000000,1,几内亚,Guinea,324000000,几内亚,Guinea
324020000,2,金迪亚,KINDIA,324000000,几内亚,Guinea
324010000,2,康康,KANKAN,324000000,几内亚,Guinea
324060000,2,法拉纳,Faranah,324000000,几内亚,Guinea
324050000,2,拉贝,LABÉ,324000000,几内亚,Guinea
324040000,2,科纳克里,CONAKRY,324000000,几内亚,Guinea
324030000,2,玛木,Mamou,324000000,几内亚,Guinea
324080000,2,博凯,BOKÉ,324000000,几内亚,Guinea
324070000,2,恩泽雷科雷,NZÉRÉKORÉ,324000000,几内亚,Guinea
332000000,1,海地,Haiti,332000000,海地,Haiti
332060000,2,西北省,Nord-Ouest,332000000,海地,Haiti
332070000,2,北部省,Nord,332000000,海地,Haiti
332080000,2,东北省,Nord-Est,332000000,海地,Haiti
332090000,2,中央省,Centre,332000000,海地,Haiti
332020000,2,格朗当斯省,Grand'Anse,332000000,海地,Haiti
332030000,2,尼普省,Nippes,332000000,海地,Haiti
332040000,2,阿蒂博尼特省,Artibonite Department,332000000,海地,Haiti
332050000,2,西部省,Ouest,332000000,海地,Haiti
332100000,2,东南省,Sud-Est,332000000,海地,Haiti
332110000,2,南部省,Province du Sud,332000000,海地,Haiti
262000000,1,吉布提,Djibouti,262000000,吉布提,Djibouti
262060000,2,阿尔塔,Région d'Arta,262000000,吉布提,Djibouti
262020000,2,吉布提,DJIBOUTI,262000000,吉布提,Djibouti
262030000,2,迪基尔州,DIKHIL,262000000,吉布提,Djibouti
262040000,2,塔朱拉州,TADJOURAH,262000000,吉布提,Djibouti
262050000,2,奥博克州,OBOCK,262000000,吉布提,Djibouti
262010000,2,阿里萨比州,Ali Sabieh,262000000,吉布提,Djibouti
218000000,1,厄瓜多尔,Ecuador,218000000,厄瓜多尔,Ecuador
218180000,2,因巴布拉,Imbabura,218000000,厄瓜多尔,Ecuador
218190000,2,莫罗纳圣地亚哥,Morona Santiago,218000000,厄瓜多尔,Ecuador
218200000,2,皮钦查,Pichincha,218000000,厄瓜多尔,Ecuador
218210000,2,瓜亚斯,Guayas,218000000,厄瓜多尔,Ecuador
218220000,2,埃斯梅拉达斯,Esmeraldas,218000000,厄瓜多尔,Ecuador
218230000,2,未划定界限的区域,Zona No Delimitada,218000000,厄瓜多尔,Ecuador
218010000,2,阿苏艾,Azuay,218000000,厄瓜多尔,Ecuador
218240000,2,圣多明各-德洛斯查奇拉斯,Santo Domingo de los Tsáchilas,218000000,厄瓜多尔,Ecuador
218020000,2,奥雷利亚纳,Orellana,218000000,厄瓜多尔,Ecuador
218030000,2,洛斯里奥斯,Los Ríos,218000000,厄瓜多尔,Ecuador
218250000,2,苏昆比奥斯,Sucumbíos,218000000,厄瓜多尔,Ecuador
218040000,2,卡尔奇,Carchi,218000000,厄瓜多尔,Ecuador
218050000,2,马纳比,Manabí,218000000,厄瓜多尔,Ecuador
218060000,2,洛哈,Loja,218000000,厄瓜多尔,Ecuador
218070000,2,玻利瓦尔,Bolívar,218000000,厄瓜多尔,Ecuador
218080000,2,科托帕希,Cotopaxi,218000000,厄瓜多尔,Ecuador
218090000,2,加拉帕戈斯,Islas Galápagos,218000000,厄瓜多尔,Ecuador
218100000,2,帕斯塔萨,Pastaza,218000000,厄瓜多尔,Ecuador
218110000,2,卡尼亚,Cañar,218000000,厄瓜多尔,Ecuador
218120000,2,通古拉瓦,Tungurahua,218000000,厄瓜多尔,Ecuador
218130000,2,钦博拉索,Chimborazo,218000000,厄瓜多尔,Ecuador
218140000,2,纳波,Napo,218000000,厄瓜多尔,Ecuador
218150000,2,埃尔奥罗,El Oro,218000000,厄瓜多尔,Ecuador
218160000,2,萨莫拉-钦奇佩,Zamora-Chinchipe,218000000,厄瓜多尔,Ecuador
218170000,2,圣埃伦娜,Santa Elena,218000000,厄瓜多尔,Ecuador
660000000,1,安圭拉(英),Anguilla(U.K.),660000000,安圭拉(英),Anguilla(U.K.)
660010000,2,安圭拉,Anguilla,660000000,安圭拉(英),Anguilla(U.K.)
052000000,1,巴巴多斯,Barbados,052000000,巴巴多斯,Barbados
052030000,2,布里奇敦,Bridgetown,052000000,巴巴多斯,Barbados
052020000,2,南区,SOUTHERN DISTRICT,052000000,巴巴多斯,Barbados
052010000,2,北区,NORTHERN DISTRICT,052000000,巴巴多斯,Barbados
498000000,1,摩尔多瓦,Moldova,498000000,摩尔多瓦,Moldova
498330000,2,格洛代尼,Glodeni,498000000,摩尔多瓦,Moldova
498110000,2,塔拉克利亚,Taraclia,498000000,摩尔多瓦,Moldova
498320000,2,索达内斯蒂,Soldanesti,498000000,摩尔多瓦,Moldova
498100000,2,奥尔海伊,Orhei,498000000,摩尔多瓦,Moldova
498310000,2,布里切尼,Briceni,498000000,摩尔多瓦,Moldova
498300000,2,加告兹自治区,U.T.A. Gagauzia,498000000,摩尔多瓦,Moldova
498370000,2,斯滕加尼斯特鲁尔自治区,U.T.A. Stînga Nistrul,498000000,摩尔多瓦,Moldova
498150000,2,温盖尼,Ungheni,498000000,摩尔多瓦,Moldova
498360000,2,亨切什蒂,Hîncesti,498000000,摩尔多瓦,Moldova
498140000,2,德罗基亚,Drochia,498000000,摩尔多瓦,Moldova
498350000,2,尼斯波雷尼,Nisporeni,498000000,摩尔多瓦,Moldova
498130000,2,杜巴沙里,Dubasari,498000000,摩尔多瓦,Moldova
498340000,2,伯尔兹,BALTI,498000000,摩尔多瓦,Moldova
498120000,2,克留莱尼,Criuleni,498000000,摩尔多瓦,Moldova
498190000,2,卡胡尔,Cahul,498000000,摩尔多瓦,Moldova
498180000,2,斯涅格雷,Sîngerei,498000000,摩尔多瓦,Moldova
498170000,2,斯特拉塞尼,Straseni,498000000,摩尔多瓦,Moldova
498160000,2,奥尼塔,Ocnita,498000000,摩尔多瓦,Moldova
498220000,2,索罗卡,Soroca,498000000,摩尔多瓦,Moldova
498210000,2,阿根尼,Causeni,498000000,摩尔多瓦,Moldova
498200000,2,弗洛雷斯蒂,Floresti,498000000,摩尔多瓦,Moldova
498260000,2,巴萨拉贝亚斯卡,Basarabeasca,498000000,摩尔多瓦,Moldova
498040000,2,新阿内尼,Anenii Noi,498000000,摩尔多瓦,Moldova
498250000,2,艾迪奈特,Edinet,498000000,摩尔多瓦,Moldova
498030000,2,法勒斯蒂,Falesti,498000000,摩尔多瓦,Moldova
498240000,2,莱奥瓦,Leova,498000000,摩尔多瓦,Moldova
498020000,2,基希讷乌,Chisinau,498000000,摩尔多瓦,Moldova
498230000,2,坎泰米尔,Cantemir,498000000,摩尔多瓦,Moldova
498010000,2,西米利亚,Cimislia,498000000,摩尔多瓦,Moldova
498080000,2,多杜塞尼,Donduseni,498000000,摩尔多瓦,Moldova
498290000,2,亚洛韦尼,Ialoveni,498000000,摩尔多瓦,Moldova
498070000,2,雷齐纳,Rezina,498000000,摩尔多瓦,Moldova
498060000,2,里斯卡尼,Riscani,498000000,摩尔多瓦,Moldova
498280000,2,斯特凡大公区,Stefan-Voda,498000000,摩尔多瓦,Moldova
498270000,2,克勒拉希,Calarasi,498000000,摩尔多瓦,Moldova
498050000,2,泰伦内斯蒂,Telenesti,498000000,摩尔多瓦,Moldova
498090000,2,苯德,BENDER,498000000,摩尔多瓦,Moldova
516000000,1,纳米比亚,Namibia,516000000,纳米比亚,Namibia
516050000,2,奥什克托,OSHIKOTO,516000000,纳米比亚,Namibia
516040000,2,卡拉斯,KARAS,516000000,纳米比亚,Namibia
516030000,2,哈达普区,Hardap Region,516000000,纳米比亚,Namibia
516140000,2,奥汉圭纳,OHANGWENA,516000000,纳米比亚,Namibia
516020000,2,埃龙戈,ERONGO,516000000,纳米比亚,Namibia
516120000,2,赞比西,CAPRIVI,516000000,纳米比亚,Namibia
516010000,2,卡万戈,KAVANGO,516000000,纳米比亚,Namibia
516110000,2,奥沙那,OSHANA,516000000,纳米比亚,Namibia
516100000,2,奥马赫科,OMAHEKE,516000000,纳米比亚,Namibia
516090000,2,奥乔宗蒂约巴,OTJOZONDJUPA,516000000,纳米比亚,Namibia
516080000,2,奥姆萨迪,OMUSATI,516000000,纳米比亚,Namibia
516070000,2,库内内区,Kunene Region,516000000,纳米比亚,Namibia
516060000,2,霍马斯,KHOMAS,516000000,纳米比亚,Namibia
092000000,1,维尔京群岛(英),Virgin Islands(U.K.),092000000,维尔京群岛(英),Virgin Islands(U.K.)
092050000,2,英属维尔京群岛,British Virgin Islands,092000000,维尔京群岛(英),Virgin Islands(U.K.)
092030000,2,约斯特范代克岛,Jost van Dyke,092000000,维尔京群岛(英),Virgin Islands(U.K.)
092040000,2,阿内加达岛,Anegada,092000000,维尔京群岛(英),Virgin Islands(U.K.)
092010000,2,托尔托拉岛,Tortola,092000000,维尔京群岛(英),Virgin Islands(U.K.)
092020000,2,维尔京戈尔达岛,Virgin Gorda,092000000,维尔京群岛(英),Virgin Islands(U.K.)
233000000,1,爱沙尼亚,Estonia,233000000,爱沙尼亚,Estonia
233010000,2,哈留县,Harju Maakond,233000000,爱沙尼亚,Estonia
233120000,2,塔尔图县,Tartu Maakond,233000000,爱沙尼亚,Estonia
233110000,2,萨雷县,Saare Maakond,233000000,爱沙尼亚,Estonia
233100000,2,拉普拉县,Rapla Maakond,233000000,爱沙尼亚,Estonia
233050000,2,耶尔瓦县,Järva Maakond,233000000,爱沙尼亚,Estonia
233150000,2,沃鲁县,Võru Maakond,233000000,爱沙尼亚,Estonia
233040000,2,约格瓦县,Jõgeva Maakond,233000000,爱沙尼亚,Estonia
233030000,2,东维鲁县,Ida-Viru Maakond,233000000,爱沙尼亚,Estonia
233140000,2,维尔扬迪县,Viljandi Maakond,233000000,爱沙尼亚,Estonia
233020000,2,希尤县,Hiiu Maakond,233000000,爱沙尼亚,Estonia
233130000,2,瓦尔加县,Valga Maakond,233000000,爱沙尼亚,Estonia
233090000,2,派尔努县,Pärnu Maakond,233000000,爱沙尼亚,Estonia
233080000,2,珀尔瓦县,Põlva Maakond,233000000,爱沙尼亚,Estonia
233070000,2,西维鲁县,Lääne-Viru Maakond,233000000,爱沙尼亚,Estonia
233060000,2,莱内县,Lääne Maakond,233000000,爱沙尼亚,Estonia
807000000,1,北马其顿,North Macedonia,807000000,北马其顿,North Macedonia
807040000,2,瓦达尔斯基,Vardarski,807000000,北马其顿,North Macedonia
807030000,2,西南部规划区,Jugozapaden,807000000,北马其顿,North Macedonia
807020000,2,波罗什基,Poloshki,807000000,北马其顿,North Macedonia
807010000,2,尤格斯托钦,Jugoistochen,807000000,北马其顿,North Macedonia
807080000,2,斯科普里,Skopje,807000000,北马其顿,North Macedonia
807070000,2,佩拉格尼斯基,Pelagoniski,807000000,北马其顿,North Macedonia
807060000,2,伊索金,Istochen,807000000,北马其顿,North Macedonia
807050000,2,东北大区,Severoistochen,807000000,北马其顿,North Macedonia
450000000,1,马达加斯加,Madagascar,450000000,马达加斯加,Madagascar
450220000,2,第亚那,Diana,450000000,马达加斯加,Madagascar
450110000,2,阿齐莫阿齐纳纳纳,Atsimo Atsinanana,450000000,马达加斯加,Madagascar
450100000,2,安德罗伊,Androy,450000000,马达加斯加,Madagascar
450210000,2,上马齐亚特拉,Haute Matsiatra,450000000,马达加斯加,Madagascar
450200000,2,阿齐纳纳纳,Atsinanana,450000000,马达加斯加,Madagascar
450090000,2,邦古拉法,Bongolava,450000000,马达加斯加,Madagascar
450190000,2,梅纳贝,Menabe,450000000,马达加斯加,Madagascar
450080000,2,阿那拉兰基罗富,Analanjirofo,450000000,马达加斯加,Madagascar
450070000,2,阿齐莫-安德列发那,Atsimo Andrefana,450000000,马达加斯加,Madagascar
450180000,2,索菲亚,Sofia,450000000,马达加斯加,Madagascar
450170000,2,布埃尼大区,Boeny,450000000,马达加斯加,Madagascar
450060000,2,伊霍罗贝,Ihorombe,450000000,马达加斯加,Madagascar
450050000,2,伊达西,Itasy,450000000,马达加斯加,Madagascar
450160000,2,瓦卡南卡拉特拉,Vakinankaratra,450000000,马达加斯加,Madagascar
450040000,2,萨瓦,Sava,450000000,马达加斯加,Madagascar
450150000,2,阿诺西,Anosy,450000000,马达加斯加,Madagascar
450140000,2,梅拉基,Melaky,450000000,马达加斯加,Madagascar
450030000,2,阿拉奥特拉-曼古罗,Alaotra Mangoro,450000000,马达加斯加,Madagascar
450130000,2,法土法韦-非图韦那尼,Vatovavy Fitovinany,450000000,马达加斯加,Madagascar
450020000,2,贝齐博卡,Betsiboka,450000000,马达加斯加,Madagascar
450010000,2,阿那拉芒加,Analamanga,450000000,马达加斯加,Madagascar
450120000,2,阿莫罗尼马尼亚,Amoroni' Mania,450000000,马达加斯加,Madagascar
686000000,1,塞内加尔,Senegal,686000000,塞内加尔,Senegal
686090000,2,凯杜古,Kédougou,686000000,塞内加尔,Senegal
686080000,2,坦巴昆达,Tambacounda,686000000,塞内加尔,Senegal
686070000,2,卡夫林,Kaffrine,686000000,塞内加尔,Senegal
686060000,2,法蒂克,Fatick,686000000,塞内加尔,Senegal
686050000,2,久尔贝勒,Diourbel,686000000,塞内加尔,Senegal
686040000,2,考拉克,KAOLACK,686000000,塞内加尔,Senegal
686140000,2,圣路易,Saint-Louis,686000000,塞内加尔,Senegal
686030000,2,科尔达,Kolda,686000000,塞内加尔,Senegal
686130000,2,捷斯,THIÈS,686000000,塞内加尔,Senegal
686020000,2,达喀尔,DAKAR,686000000,塞内加尔,Senegal
686010000,2,马塔姆,Matam,686000000,塞内加尔,Senegal
686120000,2,卢加,Louga,686000000,塞内加尔,Senegal
686110000,2,塞久,Sédhiou,686000000,塞内加尔,Senegal
686100000,2,济金绍尔,Ziguinchor,686000000,塞内加尔,Senegal
574000000,1,诺福克岛(澳),Norfolk Islands(AUS.),574000000,诺福克岛(澳),Norfolk Islands(AUS.)
574010000,2,诺福克岛,NORFOLK ISLAND,574000000,诺福克岛(澳),Norfolk Islands(AUS.)
646000000,1,卢旺达,Rwanda,646000000,卢旺达,Rwanda
646040000,2,西部省,IBURENGERAZUBA,646000000,卢旺达,Rwanda
646050000,2,南部省,AMAJYEPFO,646000000,卢旺达,Rwanda
646010000,2,北部省,AMAJYARUGURU,646000000,卢旺达,Rwanda
646020000,2,基加利,Kigali,646000000,卢旺达,Rwanda
646030000,2,东部省,IBURASIRAZUBA,646000000,卢旺达,Rwanda
762000000,1,塔吉克斯坦,Tajikistan,762000000,塔吉克斯坦,Tajikistan
762040000,2,哈特隆州,Khatlon,762000000,塔吉克斯坦,Tajikistan
762030000,2,国家直辖区,Nohiyahoi Tobei Jumhuri,762000000,塔吉克斯坦,Tajikistan
762020000,2,粟特州,Sughd,762000000,塔吉克斯坦,Tajikistan
762050000,2,山地-巴达赫尚自治州,Gorno-Badakhshan,762000000,塔吉克斯坦,Tajikistan
226000000,1,赤道几内亚,Equatorial Guinea,226000000,赤道几内亚,Equatorial Guinea
226020000,2,海岛大区,Insular,226000000,赤道几内亚,Equatorial Guinea
